timestamp,amf_instance_id,is_anomaly,anomaly_type,RM.RegReqAtt,RM.RegReqSucc,RM.RegReqFail,RM.RegSuccRate,RM.InitRegReqAtt,RM.InitRegReqSucc,RM.MobilityRegReqAtt,RM.MobilityRegReqSucc,RM.PeriodicRegReqAtt,RM.PeriodicRegReqSucc,RM.DeregReqAtt,RM.DeregReqSucc,CM.ServiceReqAtt,CM.ServiceReqSucc,CM.ServiceReqSuccRate,CM.N2RelAtt,CM.N2RelSucc,MM.HoReqAtt,MM.HoReqSucc,MM.HoSuccRate,MM.XnHoReqAtt,MM.XnHoReqSucc,MM.N2IntraHoReqAtt,MM.N2IntraHoReqSucc,MM.N2InterHoReqAtt,MM.N2InterHoReqSucc,MM.EPS2fiveGSMobAtt,MM.fiveGS2EPSMobAtt,MM.N26HoAtt,PAG.PagingReqAtt,PAG.PagingReqSucc,PAG.PagingSuccRate,PAG.PagingDiscarded,PAG.PagingRetry,PAG.UeInIdleMode,UC.UeContextCreated,UC.UeContextReleased,UC.UeContextModified,UC.ActiveUeContext,UC.MaxUeContextCap,UC.ContextUtilRate,SM.PduSessEstabAtt,SM.PduSessEstabSucc,SM.PduSessEstabSuccRate,SM.PduSessRelAtt,SM.PduSessRelSucc,SM.PduSessModAtt,SM.PduSessModSucc,SM.VoNRAtt,SM.EPSFallbackAtt,SM.SMSAtt,AUTH.AuthProcAtt,AUTH.AuthProcSucc,AUTH.AuthProcFail,AUTH.AuthSuccRate,AUTH.NasSecModeAtt,AUTH.NasSecModeSucc,N1N2.N1MsgSent,N1N2.N1MsgRecv,N1N2.N2MsgSent,N1N2.N2MsgRecv,N1N2.NgapConnActive,N1N2.TotalMsgLoad,RES.CpuUtil,RES.RhoCPU_weighted,RES.MemUtil,RES.MemTotal_MB,RES.MemBase_MB,RES.MemCtx_MB,RES.MemPDU_MB,RES.MemSigBuf_MB,RES.MemAuthCache_MB,RES.Latency_ms,RES.Wq_ms,RES.Lat_InitReg_ms,RES.Lat_MobReg_ms,RES.Lat_PerReg_ms,RES.Lat_SrvReq_ms,RES.Lat_N2Rel_ms,RES.Lat_XnHO_ms,RES.Lat_N2HO_ms,RES.Lat_PduEstab_ms,RES.Lat_Auth_ms,RES.Lat_Paging_ms,RES.Throughput_mps,RES.QueueLength,RES.ActiveWorkers,RES.ActiveUEs,RES.ConnectedUEs,RES.IdleUEs,RES.CPU_eMBB_pct,RES.CPU_mMTC_pct,RES.CPU_URLLC_pct,RES.Mem_eMBB_MB,RES.Mem_mMTC_MB,RES.Mem_URLLC_MB,RES.Lat_eMBB_ms,RES.Lat_mMTC_ms,RES.Lat_URLLC_ms,RES.CpuCyclesPerMsg,RES.MemBytesPerUE,RES.SliceLoadEntropy,RES.Jackson_eMBB_eps,RES.Jackson_mMTC_eps,RES.Jackson_URLLC_eps,SLA.eMBB_breach,SLA.mMTC_breach,SLA.URLLC_breach
2024-01-31 17:45:00,AMF_00,0,none,52813,52811,2,99.996,14008,14008,28616,28614,10189,10189,2903,2899,526824,524832,99.622,555501,555501,388121,385106,99.223,250486,249224,104899,103642,32736,32240,35790,12849,25620,270199,268988,99.552,1943,0,55642,42624,558404,36617,43418,60000,72.363,31774,31660,99.641,10235,10210,41669,41572,5883,12089,7885,42624,42513,111,99.74,42624,42624,3486830,3102494,3634499,3261995,48,7021452,98.16,1.1221,12.92,1019.7,512.0,217.1,110.6,0.0,180.0,9.433,0.0,23.418,18.974,5.095,9.765,5.731,7.366,19.194,24.044,24.589,7.656,7912.588,0,15,44247,44247,55642,99.5,2.87,9.26,377.66,61.26,179.46,1.378,2.123,0.586,190843.3,24626.7,1.4857,1997.076,66.171,88.442,0,0,0
2024-01-31 18:00:00,AMF_00,0,none,41953,41860,93,99.778,7251,7196,27093,27070,7609,7594,2886,2883,381838,380986,99.777,442826,442718,372594,368860,98.998,231347,229467,115995,114457,25252,24936,29623,13538,22791,173246,172273,99.438,749,178,57405,34344,445712,33470,41971,60000,69.952,19873,19839,99.829,8393,8383,24002,23921,3356,10688,6395,34344,34239,105,99.694,34344,34290,2746660,2891042,2547137,3117473,51,5688567,87.95,0.892,12.23,1008.1,512.0,209.9,106.2,0.0,180.0,8.972,0.0,21.995,11.978,11.173,4.642,3.479,14.722,23.032,31.006,9.885,9.594,5881.997,0,12,42485,42485,57405,99.5,2.0,8.91,362.5,61.16,178.83,0.97,1.111,0.443,203851.8,25184.9,1.5105,1603.072,56.798,81.074,0,0,0
2024-01-31 18:15:00,AMF_00,0,none,49293,49079,214,99.566,11811,11800,26436,26274,11046,11005,3446,3441,511327,510681,99.874,580809,580030,377630,374838,99.261,241288,239934,107679,106711,28663,28193,39216,12867,31307,200101,198961,99.43,239,832,57215,38247,584255,35934,42756,60000,71.26,24452,24361,99.628,9030,9019,39282,39260,3574,10891,9418,38247,38041,206,99.461,38247,38230,2899255,2695969,2855389,3661674,53,6598067,99.38,1.1005,13.3,1012.5,512.0,213.8,106.7,0.0,180.0,10.855,0.0,32.162,12.387,15.333,16.304,3.303,14.979,15.883,17.142,15.106,7.161,6394.049,0,14,42693,42693,57215,99.5,5.44,12.9,364.62,61.26,177.95,1.595,1.084,0.454,232123.1,24831.5,1.536,1834.159,73.226,108.57,0,0,0
2024-01-31 18:30:00,AMF_00,0,none,38322,38295,27,99.93,8895,8878,21545,21541,7882,7876,2606,2600,422371,422371,100.0,398891,398891,253054,250835,99.123,155167,154237,76604,75601,21283,20997,25330,10908,23489,169376,168236,99.327,1024,160,58575,30440,401497,28014,42219,60000,70.365,21465,21362,99.52,8761,8746,21967,21926,2650,9014,5213,30440,30379,61,99.8,30440,30404,3016451,2648857,2819733,2552394,48,5101332,80.4,0.8201,11.86,1006.4,512.0,211.1,103.3,0.0,180.0,9.892,0.0,29.6,16.963,6.814,10.572,4.303,13.866,23.597,17.773,16.204,5.874,6484.649,0,10,41329,41329,58575,98.27,3.23,5.16,352.38,61.28,177.8,0.936,1.403,0.444,170988.3,24996.0,1.4833,1447.757,54.748,61.935,0,0,0
2024-01-31 18:45:00,AMF_00,0,none,41370,41327,43,99.896,8769,8758,23782,23750,8819,8819,3025,3020,353031,352705,99.908,506632,506632,310859,307746,98.999,210145,208249,82365,81384,18349,18113,28112,12036,16165,212371,211626,99.649,1537,0,58415,32551,509657,30976,41814,60000,69.69,27656,27518,99.501,10166,10165,28996,28908,3239,10562,4114,32551,32418,133,99.591,32551,32516,4233858,3005189,3751168,2993000,48,6104723,90.33,0.888,11.9,1004.8,512.0,209.1,103.7,0.0,180.0,9.603,0.0,13.512,23.137,7.127,8.964,4.919,16.201,21.635,24.184,17.6,4.905,8872.251,0,13,41492,41492,58415,99.5,1.88,8.07,354.16,61.17,177.87,1.381,3.151,0.45,134096.2,25197.5,1.4716,1743.703,45.464,79.833,0,0,0
2024-01-31 19:00:00,AMF_00,0,none,36881,36848,33,99.911,8691,8691,19613,19580,8577,8577,2780,2777,315301,315301,100.0,412249,410618,272982,270861,99.223,167309,166515,83744,82685,21929,21661,21239,9977,17069,207919,206042,99.097,1392,386,60227,28304,415029,26928,40018,60000,66.697,16429,16402,99.836,6499,6474,26921,26770,2900,7572,5566,28304,28278,26,99.908,28304,28258,2010525,2564432,2240784,2894913,49,4856299,77.18,0.7622,12.92,991.3,512.0,200.1,99.2,0.0,180.0,10.51,0.0,21.933,20.447,9.477,7.332,6.14,13.623,35.987,18.713,12.852,6.202,4723.677,0,11,39679,39679,60227,99.5,3.51,8.86,338.3,61.18,177.1,1.797,1.882,0.513,216120.5,25974.3,1.5121,1351.019,64.915,71.107,0,0,0
2024-01-31 19:15:00,AMF_00,0,none,37359,37310,49,99.869,9497,9497,19644,19617,8218,8196,2211,2211,315052,315052,100.0,457382,456398,279008,276614,99.142,192066,190942,73412,72322,13530,13350,31632,8909,27544,130550,129542,99.228,443,511,61161,29141,459593,26393,38906,60000,64.843,19897,19844,99.734,8174,8146,29220,29192,2515,6982,3894,29141,29141,0,100.0,29141,29132,2818986,2134492,2110166,2517904,48,4817444,78.21,0.7848,12.12,983.4,512.0,194.5,96.9,0.0,180.0,8.393,0.0,28.606,40.488,8.529,8.561,2.689,16.055,15.283,13.668,7.494,5.202,5476.836,0,11,38751,38751,61161,99.5,3.96,8.91,330.32,61.08,176.98,0.929,3.144,0.556,192628.9,26504.3,1.5447,1323.107,62.226,85.575,0,0,0
2024-01-31 19:30:00,AMF_00,0,none,36331,36254,77,99.788,7169,7143,20735,20688,8427,8423,2878,2878,257646,256522,99.564,320695,320695,253018,250969,99.19,161778,160955,78220,77175,13020,12839,21503,10604,15424,159777,158369,99.119,553,1261,62117,27904,323573,27827,38152,60000,63.587,22222,22137,99.617,5747,5734,20117,20033,2817,7912,5232,27904,27904,0,100.0,27904,27873,1930081,2272845,1787338,2014296,52,4322913,64.13,0.6379,12.19,977.2,512.0,190.8,94.5,0.0,180.0,8.168,0.0,19.098,10.935,14.993,9.348,3.401,10.327,16.889,17.514,19.401,4.196,4130.466,0,9,37795,37795,62117,93.84,4.23,7.45,321.8,61.21,176.26,0.935,1.627,0.461,206880.1,26858.8,1.486,1190.494,72.14,62.458,0,0,0
2024-01-31 19:45:00,AMF_00,0,none,36975,36932,43,99.884,9831,9794,19004,18998,8140,8140,2483,2480,366088,366088,100.0,564026,564026,267519,265953,99.415,173042,172571,77056,76224,17421,17158,17553,9696,20785,152556,151685,99.429,966,0,62042,28835,566509,26016,37431,60000,62.385,19393,19283,99.433,8826,8826,24289,24164,2792,9087,6291,28835,28770,65,99.775,28835,28823,1729744,1925671,2675111,2393210,53,4907908,89.57,0.8957,11.27,973.8,512.0,187.2,94.7,0.0,180.0,7.253,0.0,21.197,18.399,4.272,6.826,4.468,10.98,15.958,18.197,10.315,4.857,4894.283,0,12,37869,37869,62042,99.5,2.85,6.16,322.15,61.27,176.44,1.663,1.813,0.415,246226.7,27280.4,1.5042,1373.135,62.776,67.802,0,0,0
2024-01-31 20:00:00,AMF_00,0,none,30673,30616,57,99.814,6319,6319,17716,17659,6638,6638,2457,2456,294318,293083,99.58,355160,354371,218363,216593,99.189,123101,122405,76982,76122,18280,18066,25358,9914,16155,97623,97310,99.679,360,0,62631,24035,357617,23439,37767,60000,62.945,16959,16959,100.0,6359,6345,26040,25930,3286,8613,4617,24035,23974,61,99.746,24035,24035,2176674,2534391,2289911,2619756,54,4467668,65.24,0.653,13.14,974.0,512.0,188.8,93.2,0.0,180.0,10.636,0.0,24.798,15.109,8.354,13.65,4.727,13.927,18.79,18.17,16.484,6.616,4962.872,0,8,37273,37273,62631,92.65,2.01,6.14,317.68,61.07,175.99,0.58,2.548,0.518,177636.0,27043.0,1.5056,1262.149,42.604,62.658,0,0,0
2024-01-31 20:15:00,AMF_00,0,none,34868,34730,138,99.604,8335,8307,19388,19297,7145,7126,2424,2424,295333,294609,99.755,493894,493850,250879,248909,99.215,163442,162490,69974,69220,17463,17199,21007,9880,17607,136619,135779,99.385,334,578,62864,27723,496318,25374,36882,60000,61.47,20685,20629,99.729,5809,5786,22281,22175,2187,8338,4511,27723,27723,0,100.0,27723,27712,2110134,2452686,2302755,2603873,52,4496619,78.27,0.7811,11.38,969.0,512.0,184.4,92.6,0.0,180.0,7.631,0.0,28.528,17.127,8.467,7.269,3.167,13.101,18.383,23.306,12.789,5.036,4903.21,0,11,37030,37030,62864,99.5,5.02,6.88,315.75,61.15,175.23,1.095,1.689,0.472,213879.5,27548.8,1.4529,1267.824,64.361,49.479,0,0,0
2024-01-31 20:30:00,AMF_00,0,none,37658,37581,77,99.796,7876,7869,20536,20476,9246,9236,3181,3181,367931,366608,99.64,534417,532530,373594,371126,99.339,255258,254353,93728,92529,24608,24244,34295,11761,22413,227992,226667,99.419,892,311,61003,28412,537598,28263,38419,60000,64.032,28602,28473,99.549,7593,7569,28156,28080,3764,8609,5863,28412,28339,73,99.743,28412,28357,2999302,3299943,2718312,2471132,51,5899883,92.93,0.9485,11.47,981.3,512.0,192.1,97.2,0.0,180.0,7.902,0.0,40.042,22.507,6.609,5.949,3.8,10.554,23.298,8.714,14.52,6.408,6352.904,0,14,38888,38888,61003,98.93,2.81,6.03,332.32,61.19,175.25,1.221,2.504,0.482,199688.0,26783.2,1.4401,1692.175,63.419,57.551,0,0,0
2024-01-31 20:45:00,AMF_00,0,none,32986,32938,48,99.854,6851,6845,18525,18502,7610,7591,2951,2939,317887,317054,99.738,366012,366012,257362,255242,99.176,161011,160119,80108,79132,16243,15991,26972,8541,20093,167090,166153,99.439,263,626,62068,25376,368963,25054,37935,60000,63.225,19361,19349,99.938,5168,5162,18780,18678,3075,8289,4629,25376,25341,35,99.862,25376,25376,2343744,2415652,1967518,1816745,52,4401975,70.49,0.7123,12.31,976.3,512.0,189.7,94.6,0.0,180.0,10.753,0.0,15.803,24.306,10.954,12.18,5.122,14.515,18.055,23.541,10.826,9.323,4790.291,0,10,37838,37838,62068,96.77,1.54,4.91,322.7,61.27,175.15,0.935,0.958,0.494,199829.0,26985.5,1.4781,1227.656,66.273,56.687,0,0,0
2024-01-31 21:00:00,AMF_00,0,none,39384,39214,170,99.568,8177,8128,23310,23189,7897,7897,2284,2282,426773,426228,99.872,492325,491251,248763,246755,99.193,147695,147263,82683,81445,18385,18047,22451,10002,20973,150323,149255,99.29,440,368,62104,31487,494609,29990,36791,60000,61.318,19589,19488,99.484,6394,6394,18199,18104,2602,7511,3236,31487,31391,96,99.695,31487,31485,2303772,2862298,2136286,2359957,53,4736505,89.69,0.8849,11.72,970.5,512.0,184.0,94.5,0.0,180.0,7.667,0.0,25.337,10.016,6.779,12.55,2.064,8.458,11.61,18.385,18.545,3.772,4933.398,0,11,37804,37804,62104,95.54,3.75,5.79,322.48,61.26,175.09,0.446,1.354,0.407,242505.7,27659.1,1.4299,1340.165,69.628,47.086,0,0,0
2024-01-31 21:15:00,AMF_00,0,none,28285,28195,90,99.682,5981,5964,14638,14577,7666,7654,1468,1468,224676,223790,99.606,277415,277415,166150,164675,99.112,100688,100052,52068,51424,13394,13199,19435,4755,12430,124659,123924,99.41,376,370,64453,20619,278883,21484,36249,60000,60.415,12153,12120,99.728,4635,4635,16762,16718,2702,7112,3657,20619,20573,46,99.777,20619,20544,1700705,1648415,1574337,1350257,53,3184898,52.47,0.5136,11.19,961.9,512.0,181.2,88.6,0.0,180.0,8.693,0.0,27.563,16.306,8.506,10.511,4.033,12.955,15.955,16.474,9.627,5.832,3638.936,0,7,35451,35451,64453,61.98,1.36,4.14,301.37,61.26,174.98,0.963,1.062,0.508,189645.9,27824.1,1.4333,857.366,71.334,48.379,0,0,0
2024-01-31 21:30:00,AMF_00,0,none,27651,27604,47,99.83,5752,5745,15373,15352,6526,6507,1759,1757,262842,261548,99.508,309332,309332,206939,205324,99.22,115818,115340,73060,72242,18061,17742,25617,5953,17804,134394,133697,99.481,218,573,64778,21125,311091,20984,36039,60000,60.065,17759,17663,99.459,5630,5625,21417,21209,2370,6107,3541,21125,21091,34,99.839,21125,21121,2321485,2153815,1884850,1713407,55,3889418,60.17,0.5931,10.72,960.0,512.0,180.2,87.8,0.0,180.0,10.579,0.0,27.671,16.457,6.735,9.727,8.207,17.882,11.238,23.79,22.218,6.173,4673.706,0,8,35112,35112,64778,97.37,2.33,5.92,299.21,61.17,173.99,1.365,1.374,0.459,170643.3,27931.0,1.448,1088.533,62.086,44.521,0,0,0
2024-01-31 21:45:00,AMF_00,0,none,26586,26457,129,99.515,5810,5791,13683,13605,7093,7061,1952,1951,333723,332910,99.756,298964,298933,194123,192545,99.187,125492,124814,57790,57039,10841,10692,21934,7049,10674,106601,105989,99.426,519,125,65465,19493,300916,19639,33839,60000,56.398,13413,13381,99.761,5311,5296,21796,21714,1973,5453,4601,19493,19461,32,99.836,19493,19457,1528533,1836903,1789996,1805399,53,3514741,61.74,0.6188,11.16,947.3,512.0,169.2,86.1,0.0,180.0,9.207,0.0,24.116,15.986,11.444,12.421,3.834,10.021,18.274,21.413,9.749,3.948,3687.254,0,7,34431,34431,65465,80.25,2.07,3.56,292.62,61.35,173.89,0.639,1.621,0.411,227407.8,29353.3,1.4039,944.445,84.305,50.696,0,0,0
2024-01-31 22:00:00,AMF_00,0,none,28769,28684,85,99.705,6345,6315,14214,14170,8210,8199,1931,1923,260963,259337,99.377,335265,335190,181530,179798,99.046,111156,110256,53779,53204,16595,16338,20498,7037,10494,119218,118885,99.721,845,0,65894,20559,337196,21467,34309,60000,57.182,12766,12730,99.718,4969,4960,20412,20325,1456,5446,4157,20559,20531,28,99.864,20559,20534,1680365,1694541,2122418,1438364,53,3557803,59.37,0.5888,11.17,948.6,512.0,171.5,85.0,0.0,180.0,7.594,0.0,23.694,19.098,7.709,6.346,3.323,9.784,17.872,21.638,21.648,8.068,4225.314,0,8,34002,34002,65894,70.19,2.53,9.01,288.12,61.29,175.15,0.61,2.219,0.463,187601.9,28990.3,1.4683,952.55,75.78,60.967,0,0,0
2024-01-31 22:15:00,AMF_00,0,none,31581,31456,125,99.604,6564,6558,16309,16224,8708,8674,1895,1895,216871,216772,99.954,245631,245575,194632,193473,99.405,134638,134078,46878,46462,13116,12933,22397,3680,14051,99954,99749,99.795,694,0,66278,22873,247526,24029,34378,60000,57.297,13510,13481,99.785,4636,4636,16734,16690,1302,4437,3148,22873,22873,0,100.0,22873,22837,2209559,1682266,1059047,1660559,49,3440899,48.78,0.4993,12.24,948.0,512.0,171.9,84.1,0.0,180.0,9.045,0.0,25.674,13.12,8.947,11.158,4.906,8.452,19.714,24.236,9.461,5.128,3631.784,0,6,33625,33625,66278,74.77,4.42,7.13,284.99,61.32,174.59,0.606,2.022,0.484,184862.0,28913.8,1.4198,911.852,85.769,57.328,0,0,0
2024-01-31 22:30:00,AMF_00,0,none,24330,24213,117,99.519,5396,5365,12778,12696,6156,6152,1357,1354,200458,200298,99.92,229334,229334,151712,150172,98.985,97471,96630,43303,42759,10938,10783,15506,6561,10615,75378,75044,99.557,148,266,67523,18174,230691,18215,32848,60000,54.747,10501,10466,99.667,3672,3665,12669,12638,1504,5815,3126,18174,18094,80,99.56,18174,18172,1267680,1345333,2210206,1132986,55,2719925,46.61,0.44,10.46,937.2,512.0,164.2,80.9,0.0,180.0,7.465,0.0,23.422,9.606,8.556,8.467,4.221,9.079,10.463,24.017,16.746,4.288,3864.318,0,5,32371,32371,67523,61.77,5.19,4.52,273.61,61.37,174.55,1.086,1.848,0.478,153595.7,29916.3,1.3634,691.811,87.391,53.943,0,0,0
2024-01-31 22:45:00,AMF_00,0,none,29041,28958,83,99.714,5284,5284,16002,15960,7755,7714,1373,1373,243688,242784,99.629,271976,270839,150929,149625,99.136,96823,96235,45601,45002,8505,8388,24172,4985,9479,94719,94307,99.565,328,90,67257,21286,273349,22879,33005,60000,55.008,12638,12604,99.731,5188,5169,13725,13679,1890,5798,2862,21286,21257,29,99.864,21286,21268,1352594,1877693,1916177,1691180,52,3244308,51.8,0.5109,11.34,938.6,512.0,165.0,81.6,0.0,180.0,7.748,0.0,21.09,22.392,6.113,6.014,3.136,14.365,19.107,18.021,17.2,5.626,3631.968,0,6,32638,32638,67257,76.77,3.78,4.33,275.47,61.41,175.19,0.587,2.784,0.425,189955.5,29820.2,1.4266,854.937,81.804,57.168,0,0,0
2024-01-31 23:00:00,AMF_00,0,none,19172,19110,62,99.677,4933,4910,8828,8789,5411,5411,1650,1650,164129,163462,99.594,152151,152151,111760,110828,99.166,75455,74975,28041,27736,8264,8117,10960,4006,9492,62127,61795,99.466,265,68,68730,13761,153801,13811,31190,60000,51.983,9926,9893,99.668,3413,3402,10170,10110,1134,3512,2405,13761,13746,15,99.891,13761,13723,878325,882022,1143965,1064682,52,2188997,32.61,0.3271,12.2,925.9,512.0,156.0,77.9,0.0,180.0,8.209,0.0,30.601,9.575,6.333,6.959,6.812,10.466,15.071,12.674,12.757,4.65,2246.989,0,4,31168,31168,68730,46.36,2.94,5.05,262.46,61.37,175.04,0.575,1.416,0.349,196701.3,31126.8,1.4053,527.359,74.577,63.497,0,0,0
2024-01-31 23:15:00,AMF_00,0,none,18969,18905,64,99.663,3791,3774,9195,9166,5983,5965,1537,1531,151082,151082,100.0,174678,174477,128734,127633,99.145,84779,84333,34378,33888,9577,9412,10221,3464,8671,75137,74679,99.39,212,322,69613,12986,176215,14653,30792,60000,51.32,11097,11034,99.432,3396,3388,11450,11404,1163,4138,2063,12986,12959,27,99.792,12986,12968,845321,1106986,981117,1114063,54,2333982,33.85,0.3443,11.6,921.7,512.0,154.0,75.7,0.0,180.0,12.643,0.0,27.237,16.632,5.954,13.123,9.038,18.501,23.179,15.698,11.698,6.307,2029.376,0,4,30296,30296,69613,48.88,3.13,3.13,254.79,61.4,174.63,0.969,1.913,0.499,227979.4,31387.1,1.2734,589.032,87.607,40.785,0,0,0
2024-01-31 23:30:00,AMF_00,0,none,19771,19718,53,99.732,4544,4536,8495,8474,6732,6708,1300,1300,150867,150867,100.0,183927,183870,126186,124883,98.967,80789,80076,35873,35431,9524,9376,11227,4880,7447,81082,80519,99.306,112,259,70356,13039,185227,14564,29215,60000,48.692,9510,9476,99.642,3121,3117,11489,11461,1191,3495,2093,13039,13015,24,99.816,13039,13039,925569,1160991,1009484,1377783,55,2218603,35.48,0.3501,11.6,912.0,512.0,146.1,73.9,0.0,180.0,9.336,0.0,23.633,9.541,10.581,11.877,5.148,7.751,24.545,12.745,17.123,4.594,2150.059,0,5,29563,29563,70356,42.34,3.45,5.94,248.17,61.46,174.35,1.019,8.81,0.679,218614.5,32732.6,1.3139,540.326,86.41,51.922,0,0,0
2024-01-31 23:45:00,AMF_00,0,none,18067,17975,92,99.491,3154,3145,6757,6715,8156,8115,945,945,130681,130681,100.0,162361,162202,88118,87483,99.279,58305,57983,24432,24205,5381,5295,7454,3235,7102,47042,46908,99.715,297,0,71471,9911,163306,14524,28863,60000,48.105,5724,5706,99.686,1869,1867,9459,9447,689,2859,1192,9911,9880,31,99.687,9911,9871,989384,790604,759428,776419,50,1654150,30.41,0.2866,10.98,907.5,512.0,144.3,71.1,0.0,180.0,9.016,0.0,18.041,20.39,6.448,11.047,3.294,13.254,24.059,19.672,11.683,4.688,1943.124,0,3,28454,28454,71471,28.41,4.8,4.26,237.91,61.54,174.42,0.819,2.229,0.408,198860.3,32967.1,1.0938,349.412,109.038,48.484,0,0,0
2024-02-01 00:00:00,AMF_00,0,none,15668,15629,39,99.751,3534,3534,6709,6674,5425,5421,745,743,135277,134862,99.693,131048,131048,91334,90650,99.251,64330,63982,21286,21043,5718,5625,9796,2544,4520,37502,37352,99.6,132,26,72365,10243,131793,11718,28347,60000,47.245,5659,5636,99.594,2060,2054,8155,8133,701,2022,1188,10243,10243,0,100.0,10243,10243,832171,600184,695539,745278,49,1478387,26.28,0.2675,10.55,902.6,512.0,141.7,68.9,0.0,180.0,8.632,0.0,21.45,20.119,7.751,9.774,2.792,12.203,13.41,24.072,18.438,7.203,1697.456,0,3,27561,27561,72365,24.15,3.62,6.54,229.45,61.54,175.07,0.849,1.141,0.488,213328.9,33389.2,1.2362,303.125,83.553,60.611,0,0,0
2024-02-01 00:15:00,AMF_00,0,none,16592,16577,15,99.91,3356,3356,6657,6647,6579,6574,930,930,104813,104591,99.788,130708,130505,77297,76762,99.308,48828,48747,22355,21994,6114,6021,7777,2588,3980,40266,40168,99.757,311,0,73053,10013,131638,12911,27442,60000,45.737,4626,4609,99.633,1961,1961,6548,6500,465,1587,771,10013,9970,43,99.571,10013,9978,649817,777818,738837,595750,52,1405432,22.84,0.2379,10.15,896.4,512.0,137.2,67.2,0.0,180.0,9.736,0.0,17.095,13.49,10.135,10.925,6.735,8.729,19.554,17.507,17.873,6.443,1542.949,0,3,26872,26872,73053,20.16,4.73,7.15,223.06,61.62,174.98,0.745,1.148,0.384,207812.6,34251.6,1.1507,261.606,97.908,65.151,0,0,0
2024-02-01 00:30:00,AMF_00,0,none,16509,16486,23,99.861,3311,3299,6017,6006,7181,7181,899,897,124894,124894,100.0,166984,166815,103471,102481,99.043,68170,67636,27746,27389,7555,7456,10219,2945,6050,38136,37974,99.575,141,20,72797,9328,167883,12755,26513,60000,44.188,6578,6576,99.97,2784,2784,7793,7770,804,2384,1731,9328,9309,19,99.796,9328,9321,910595,673812,740599,1062396,51,1761452,30.32,0.2919,11.89,892.4,512.0,132.6,67.8,0.0,180.0,9.336,0.0,29.045,17.118,9.583,7.365,6.353,11.452,25.868,12.585,17.202,4.296,1834.66,0,3,27125,27125,72797,25.59,4.93,5.8,225.12,61.59,175.47,0.562,0.959,0.533,214363.6,35293.1,1.2555,375.261,92.868,65.956,0,0,0
2024-02-01 00:45:00,AMF_00,0,none,18996,18935,61,99.679,3506,3504,6868,6838,8622,8593,1113,1112,135207,134824,99.717,177273,177273,93833,93127,99.248,64097,63754,24176,23904,5560,5469,10153,3732,7170,57288,56960,99.427,133,185,72605,10374,178386,15056,27724,60000,46.207,7403,7376,99.635,2481,2475,9059,9016,1136,3241,1687,10374,10371,3,99.971,10374,10374,1089192,879990,754168,780353,54,1911044,31.42,0.3067,10.88,898.9,512.0,138.6,68.3,0.0,180.0,9.119,0.0,30.285,14.673,7.913,10.159,4.383,12.287,18.796,18.59,33.156,5.398,2048.178,0,4,27314,27314,72605,33.06,5.45,6.15,226.77,61.75,174.81,0.868,1.504,0.531,201512.2,33998.3,1.1909,411.624,109.038,62.021,0,0,0
2024-02-01 01:00:00,AMF_00,0,none,17047,16989,58,99.66,2950,2943,6511,6480,7586,7566,888,883,88860,88604,99.712,152222,152088,97481,96722,99.221,66269,65879,24733,24466,6479,6377,8128,2832,4603,30918,30811,99.654,227,0,73176,9461,153110,13749,27412,60000,45.687,5018,5007,99.781,2064,2055,6524,6472,680,2162,1081,9461,9459,2,99.979,9461,9426,709858,849705,611631,594543,48,1443383,24.53,0.2497,10.71,895.9,512.0,137.1,66.9,0.0,180.0,9.316,0.0,26.698,22.175,4.226,9.961,3.886,12.768,16.247,30.583,14.919,11.512,1468.321,0,3,26750,26750,73176,19.46,4.47,6.32,221.75,61.71,174.93,0.8,1.943,0.456,228154.7,34271.7,1.1073,261.206,109.038,66.641,0,0,0
2024-02-01 01:15:00,AMF_00,0,none,18144,18118,26,99.857,4456,4454,6289,6270,7399,7394,1125,1122,107708,107708,100.0,152848,152411,92152,91333,99.111,59285,58888,25193,24909,7674,7536,9176,3202,7208,45374,45165,99.539,337,0,72966,10745,153973,13346,27071,60000,45.118,7882,7859,99.708,2146,2142,9327,9289,838,2206,1503,10745,10741,4,99.963,10745,10711,816161,812531,958561,808305,51,1781590,27.81,0.2678,10.92,894.8,512.0,135.4,67.4,0.0,180.0,8.211,0.0,16.034,15.576,8.303,8.708,4.468,10.05,14.898,19.238,18.918,6.133,1971.913,0,3,26959,26959,72966,30.16,4.41,7.91,223.49,61.69,175.23,0.679,1.4,0.384,182529.6,34657.6,1.2102,367.377,104.106,68.926,0,0,0
2024-02-01 01:30:00,AMF_00,0,none,18030,18012,18,99.9,3708,3704,7049,7035,7273,7273,1140,1135,109006,108801,99.812,164457,164217,89944,89069,99.027,51301,50948,30803,30409,7840,7712,10910,3256,10694,41270,41007,99.363,310,0,72958,10757,165597,13907,26458,60000,44.097,6345,6340,99.921,1962,1960,8016,7945,849,2301,1468,10757,10733,24,99.777,10757,10686,904705,806125,767536,739828,54,1717412,29.84,0.275,10.97,891.7,512.0,132.3,67.4,0.0,180.0,9.27,0.0,14.65,18.15,8.404,8.124,4.858,18.276,17.63,11.901,17.818,6.371,1858.046,0,3,26967,26967,72958,22.77,3.44,8.62,223.09,61.61,176.31,0.77,2.019,0.51,199117.6,35339.9,1.2513,339.577,97.697,79.837,0,0,0
